"datasetkey","confidence_level","title","text","access","taxa"
"bc788006-eaa7-403d-b77b-a437130d7abb",1,"Données de l'association Perche Nature - Perche Nature - Données publiques - 2019","Inventaire National du Patrimoine Naturel (2020). Données de l'association Perche Nature - Perche Nature - Données publiques - 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yeuu66 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"182d6f56-8930-44cb-a578-c86a7327ac92",1,"Données de l'association Indre Nature - Données Indre Nature 2020","Inventaire National du Patrimoine Naturel (2021). Données de l'association Indre Nature - Données Indre Nature 2020. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/f8gtaw accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ecd84afb-a9d6-425d-92eb-5999e20487bb",1,"Données Sologne Nature Environnement 2020","Inventaire National du Patrimoine Naturel (2021). Données Sologne Nature Environnement 2020. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yqunwn accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ff3bdd98-67e5-49e5-88fe-c0de0643a042",1,"Diagnostic écologique mené en 2020 par le CEN Nouvelle-Aquitaine sur la confluence et le Pech de Berre (47)-Observations faunistiques (inventaire) réalisées par le CEN Nouvelle-Aquitaine","Inventaire National du Patrimoine Naturel (2021). Diagnostic écologique mené en 2020 par le CEN Nouvelle-Aquitaine sur la confluence et le Pech de Berre (47)-Observations faunistiques (inventaire) réalisées par le CEN Nouvelle-Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tc7dah accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7a56699d-cb2a-4718-8bf7-b1d4860dc101",1,"Partenariats avec les Parcs Naturels Régionaux - Données CEN M-P partenariats PNR","Inventaire National du Patrimoine Naturel (2020). Partenariats avec les Parcs Naturels Régionaux - Données CEN M-P partenariats PNR. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/5b53rw accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"320a2067-338b-4a04-9a5b-e5c97240738d",1,"Atlas de la Biodiversité Communales sur la Communauté de Commune de Montesquieu - Inventaire mollusques protocolé","Inventaire National du Patrimoine Naturel (2021). Atlas de la Biodiversité Communales sur la Communauté de Commune de Montesquieu - Inventaire mollusques protocolé. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/x7x82z accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"9f6914e6-ec6f-405d-80aa-8ec8fb98ed32",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Atelier de malacologie continentale, 13-14 septembre (Corrèze et Dordogne). Société Limousine d’Étude des Mollusques (SLEM)","Inventaire National du Patrimoine Naturel (2017). CardObs : Observations naturalistes issues de l'outil CardObs - Atelier de malacologie continentale, 13-14 septembre (Corrèze et Dordogne). Société Limousine d’Étude des Mollusques (SLEM). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/1cusaj accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8c15ca3c-a835-46d3-adeb-58e261f1f450",2,"Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Cyrille GRéAUME","Inventaire National du Patrimoine Naturel (2021). Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Cyrille GRéAUME. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ggqbym accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"a2cb4ce8-0987-48f0-be38-40891ab55b0b",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de BOUNIAS-DELACOUR Anne","Inventaire National du Patrimoine Naturel (2018). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de BOUNIAS-DELACOUR Anne. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/v1m7gx accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0f223a99-0331-4410-bd97-5472b2e457ec",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Observations naturalistes d'Hervé BRUSTEL","Inventaire National du Patrimoine Naturel (2020). CardObs : Observations naturalistes issues de l'outil CardObs - Observations naturalistes d'Hervé BRUSTEL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/74hyug accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0b3f2e17-b68e-4f9b-a5d4-4557fe95bbce",1,"Regroupement d'études et inventaires-Données opportunistes","Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires-Données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/s0aafx accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"06e9b0e7-a112-4448-9eba-896a9bc69f07",1,"Conchological Society of Great Britain & Ireland: non-marine molluscs (rare and scarce species)","Conchological Society of Great Britain & Ireland (2020). Conchological Society of Great Britain & Ireland: non-marine molluscs (rare and scarce species). Occurrence dataset https://doi.org/10.15468/e9fnjh accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c71f0638-584d-4cae-87f7-a8d2e3d99fca",1,"Conchological Society of Great Britain & Ireland: non-marine molluscs (1999 Atlas dataset)","Conchological Society of Great Britain & Ireland (2020). Conchological Society of Great Britain & Ireland: non-marine molluscs (1999 Atlas dataset). Occurrence dataset https://doi.org/10.15468/gbawsj accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"266a6795-fd23-4e59-a58b-989df0b5c9d2",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Stéphane ORIO","Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Stéphane ORIO. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/otpbmn accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ba84601e-4470-4de5-ae07-02431ac322ab",1,"Land molluscs:  Records for Kent","Kent & Medway Biological Records Centre (2023). Land molluscs:  Records for Kent. Occurrence dataset https://doi.org/10.15468/zintf2 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"70921b14-8ee5-47a0-aea4-679ac21e8196",1,"Collated IRTU Freshwater Surveys","Centre for Environmental Data and Recording (2021). Collated IRTU Freshwater Surveys. Occurrence dataset https://doi.org/10.15468/djpqaz accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"89754f1a-f762-11e1-a439-00145eb45e9a",2,"BÜG","GEO-Tag der Artenvielfalt. BÜG. Occurrence dataset https://doi.org/10.15468/jgypho accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"89dd9c32-f762-11e1-a439-00145eb45e9a",2,"Biologische Station im Kreis Wesel","GEO-Tag der Artenvielfalt. Biologische Station im Kreis Wesel. Occurrence dataset https://doi.org/10.15468/ykb5iv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"62e3e80c-f762-11e1-a439-00145eb45e9a",1,"Lerchenauer Baggersee (München)","GEO-Tag der Artenvielfalt. Lerchenauer Baggersee (München). Occurrence dataset https://doi.org/10.15468/bsu0jc accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"89971212-f762-11e1-a439-00145eb45e9a",2,"Gemeinde Sursee","GEO-Tag der Artenvielfalt. Gemeinde Sursee. Occurrence dataset https://doi.org/10.15468/gqersj accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a2c019c-f762-11e1-a439-00145eb45e9a",1,"Kiesbagger (Mittelhausen)","GEO-Tag der Artenvielfalt. Kiesbagger (Mittelhausen). Occurrence dataset https://doi.org/10.15468/kxby8i accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a63f00c-f762-11e1-a439-00145eb45e9a",1,"Lindau im Bodensee","GEO-Tag der Artenvielfalt. Lindau im Bodensee. Occurrence dataset https://doi.org/10.15468/vimum3 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"514c7772-7282-4162-8ebb-f42846398980",2,"Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Parisot Christophe provenant de la base de donnée du SINP Île-de-France CETTIA","Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données du naturaliste Parisot Christophe provenant de la base de donnée du SINP Île-de-France CETTIA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yvu8n8 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a80de10-f762-11e1-a439-00145eb45e9a",1,"Weidenhüttendorf an der Würm (München)","GEO-Tag der Artenvielfalt. Weidenhüttendorf an der Würm (München). Occurrence dataset https://doi.org/10.15468/tkpq49 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"714f5cd2-f762-11e1-a439-00145eb45e9a",2,"LBV 100 - Artenvielfalt am Rothsee","GEO-Tag der Artenvielfalt. LBV 100 - Artenvielfalt am Rothsee. Occurrence dataset https://doi.org/10.15468/awrxhw accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7163ec6a-f762-11e1-a439-00145eb45e9a",2,"Schanzenanlage Bergham","GEO-Tag der Artenvielfalt. Schanzenanlage Bergham. Occurrence dataset https://doi.org/10.15468/ra8276 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7a73205a-f762-11e1-a439-00145eb45e9a",2,"Bayerische Donau - Tapfheim","GEO-Tag der Artenvielfalt. Bayerische Donau - Tapfheim. Occurrence dataset https://doi.org/10.15468/1zh13s accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7149e310-f762-11e1-a439-00145eb45e9a",1,"Mangfalltal","GEO-Tag der Artenvielfalt. Mangfalltal. Occurrence dataset https://doi.org/10.15468/fdbcji accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"81c0bac7-19c6-436e-9538-9dcb134d8f72",2,"RISC Non-Native Species Records for Zebra Mussel","Conchological Society of Great Britain & Ireland (2022). RISC Non-Native Species Records for Zebra Mussel. Occurrence dataset https://doi.org/10.15468/nhmvwq accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a0b1f23-f912-4b35-828b-83d3a7aa28bb",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Cyrille DELIRY","Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Cyrille DELIRY. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/eqkdcz accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8b640f68-7f07-4bf6-82f1-99d9f82e67fa",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Noëlie TAPKO","Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Noëlie TAPKO. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tbhzrn accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"f4c0a4b5-733b-47ad-8bc5-39563a16372f",1,"Inventaire des sangsues du Nord-Ouest de la France - réalisation d'un guide à destination du grand public et des naturalistes - Inventaire des sangsues  - détermination prélèvements de bureau d'études (qualité de l'eau) - Subvention UMS Patrinat","Inventaire National du Patrimoine Naturel (2020). Inventaire des sangsues du Nord-Ouest de la France - réalisation d'un guide à destination du grand public et des naturalistes - Inventaire des sangsues  - détermination prélèvements de bureau d'études (qualité de l'eau) - Subvention UMS Patrinat. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/p7jwp7 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b0d83536-9102-4aa6-ad8f-570b9db6c77e",1,"Fermanagh Flora","Centre for Environmental Data and Recording (2021). Fermanagh Flora. Occurrence dataset https://doi.org/10.15468/naz4v7 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"90d11e31-c18a-49b2-bf29-cb86c48b90d3",1,"AMI-KMNP dataset: records of aquatic macroinvertebrates from SE Hungary","Boda P, Móra A, Csabai Z (2022). AMI-KMNP dataset: records of aquatic macroinvertebrates from SE Hungary. Department of Hydrobiology, University of Pécs. Occurrence dataset https://doi.org/10.15468/b3ptrm accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"e58265dd-4c9f-405f-af08-6f3354c70c60",1,"Centrale hydroélectrique de Rochepinard","Inventaire National du Patrimoine Naturel (2020). Centrale hydroélectrique de Rochepinard. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/4aggju accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"f6b72f89-09c9-4805-be09-96198ab19050",1,"Réserves Naturelles de France (RNF) - RNF - Données de l'association Vivarmor Nature","Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association Vivarmor Nature. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/aqixrm accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6b1b75f7-4fa2-4f7e-b5bb-e77ffe86dbd1",1,"Fauna and flora of Sumskyi district in Sumy region of Ukraine","Parkhomenko V (2022). Fauna and flora of Sumskyi district in Sumy region of Ukraine. Version 1.4. Ukrainian Nature Conservation Group (NGO). Occurrence dataset https://doi.org/10.15468/tndu8x accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a7f6b0c-f762-11e1-a439-00145eb45e9a",1,"NABU-Projekt (Osterode am Harz) Südharzer Gipskarst","GEO-Tag der Artenvielfalt. NABU-Projekt (Osterode am Harz) Südharzer Gipskarst. Occurrence dataset https://doi.org/10.15468/n8fdnt accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"da18c4ac-e5aa-4caf-915b-e6a86a01705d",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Franck NOEL","Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Franck NOEL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8myaks accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"2a43488f-484a-48c2-8058-a15dff7e7caa",1,"CardObs : Observations naturalistes issues de l'outil CardObs - Données malacologiques de la Société Limousine d'Etude des Mollusques","Inventaire National du Patrimoine Naturel (2017). CardObs : Observations naturalistes issues de l'outil CardObs - Données malacologiques de la Société Limousine d'Etude des Mollusques. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/0rf5jx accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"71f8f68f-8ab3-44fa-9953-018721e81c20",1,"CardObs : Observations naturalistes issues de l'outil CardObs - EPTBSGL_QDR_2019","Inventaire National du Patrimoine Naturel (2020). CardObs : Observations naturalistes issues de l'outil CardObs - EPTBSGL_QDR_2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ucgdqz accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ff1a668d-9b6d-4134-836f-0f3f509bd67a",1,"SEWBReC Molluscs (South East Wales)","South East Wales Biodiversity Records Centre (2023). SEWBReC Molluscs (South East Wales). Occurrence dataset https://doi.org/10.15468/jos5ga accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"a068efd8-f07e-4d58-8965-be3d290c78fa",1,"CardObs : Observations naturalistes issues de l'outil CardObs - Recherche de la Planorbe naine, du Vertigo de Des Moulins et étroit sur l’étang communal de Thézy-Glimont","Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - Recherche de la Planorbe naine, du Vertigo de Des Moulins et étroit sur l’étang communal de Thézy-Glimont. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yac4q9 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"744aee18-3049-495f-b6d1-b2e672b361e0",1,"CardObs : Observations naturalistes issues de l'outil CardObs - données bibliographiques diverses (non araignées)","Inventaire National du Patrimoine Naturel (2021). CardObs : Observations naturalistes issues de l'outil CardObs - données bibliographiques diverses (non araignées). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pzst79 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"f9bd9487-2e85-4e4c-8581-3aab3c6db5ee",1,"Conchological Society of Great Britain & Ireland: non-marine molluscs (Channel Islands)","Conchological Society of Great Britain & Ireland (2020). Conchological Society of Great Britain & Ireland: non-marine molluscs (Channel Islands). Occurrence dataset https://doi.org/10.15468/vbvwzl accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0d9accc4-309d-44ad-901e-f221e1d0ec80",1,"Isle of Man wildlife records from 01/01/2000 to 13/02/2017","Manx Biological Recording Partnership (2020). Isle of Man wildlife records from 01/01/2000 to 13/02/2017. Occurrence dataset https://doi.org/10.15468/mopwow accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"628e7ff2-f762-11e1-a439-00145eb45e9a",1,"Riedkanal Bötzingen","GEO-Tag der Artenvielfalt. Riedkanal Bötzingen. Occurrence dataset https://doi.org/10.15468/hqacia accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"3236cdc4-2f4d-4bd6-b53f-54fd8d8a0aa8",1,"Midden-Limburg Fish Ponds Survey","Lemmens P (2018). Midden-Limburg Fish Ponds Survey. BioFresh. Sampling event dataset https://doi.org/10.13148/fzynim accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6926a608-d969-49f2-a800-1ad44b41893c",1,"NE Scotland mollusc records 1800-2010","North East Scotland Biological Records Centre (2023). NE Scotland mollusc records 1800-2010. Occurrence dataset https://doi.org/10.15468/qsluwv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6230a436-f762-11e1-a439-00145eb45e9a",1,"Dalbekschlucht","GEO-Tag der Artenvielfalt. Dalbekschlucht. Occurrence dataset https://doi.org/10.15468/kezgzc accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"95991682-f762-11e1-a439-00145eb45e9a",1,"NSG Dellwiger Wald, Dortmund","GEO-Tag der Artenvielfalt. NSG Dellwiger Wald, Dortmund. Occurrence dataset https://doi.org/10.15468/c5itv4 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"718f7ede-f762-11e1-a439-00145eb45e9a",2,"Bayerische Donau - Blindheim Donaubrücke","GEO-Tag der Artenvielfalt. Bayerische Donau - Blindheim Donaubrücke. Occurrence dataset https://doi.org/10.15468/xyxkih accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c7919f38-10fd-4806-81e2-4e81135b6af0",1,"HBRG Other Invertebrates Dataset","Highland Biological Recording Group (2023). HBRG Other Invertebrates Dataset. Occurrence dataset https://doi.org/10.15468/r780rb accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c7730a08-74b4-48cd-80a7-831a19ac660d",1,"Biodiversitätsdatenbank Nationalpark Hohe Tauern","Haus der Natur Salzburg, Museum für Natur und Technik. Biodiversitätsdatenbank Nationalpark Hohe Tauern. Occurrence dataset https://doi.org/10.15468/k4qyyw accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0411f349-bbe6-4e47-969e-f06d2d07779d",2,"SILENE-FAUNE-PACA - DDT05_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DDT05_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/30bwhs accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"898a53c4-f762-11e1-a439-00145eb45e9a",2,"Hamberger Brücke / Würmtal (Pforzheim)","GEO-Tag der Artenvielfalt. Hamberger Brücke / Würmtal (Pforzheim). Occurrence dataset https://doi.org/10.15468/wubqak accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7a6df76a-f762-11e1-a439-00145eb45e9a",1,"Bayerische Donau - Metten","GEO-Tag der Artenvielfalt. Bayerische Donau - Metten. Occurrence dataset https://doi.org/10.15468/y5tfqu accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"11f7acb1-88ff-42f8-877b-a55c922f57a9",1,"Plateforme AUVERGNE-DREAL Auvergne - DREAL Auvergne - Autres - 2015","Inventaire National du Patrimoine Naturel (2016). Plateforme AUVERGNE-DREAL Auvergne - DREAL Auvergne - Autres - 2015. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/39swao accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a31845a-f762-11e1-a439-00145eb45e9a",2,"Schulumfeld Albert-Einstein-Gymnasium (Sankt Augustin)","GEO-Tag der Artenvielfalt. Schulumfeld Albert-Einstein-Gymnasium (Sankt Augustin). Occurrence dataset https://doi.org/10.15468/0qsva0 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"dceb7843-b7e7-4dc7-b50e-b978e52e27dc",1,"Réserves Naturelles de France (RNF) - RNF - Conservatoire d'espaces naturel Nord-Pas-de-Calais","Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Conservatoire d'espaces naturel Nord-Pas-de-Calais. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/rzxepa accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a5e6484-f762-11e1-a439-00145eb45e9a",1,"Bergkamen- Bergehalde Großes Holz","GEO-Tag der Artenvielfalt. Bergkamen- Bergehalde Großes Holz. Occurrence dataset https://doi.org/10.15468/una3s3 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"89f2871e-f762-11e1-a439-00145eb45e9a",1,"Luch Niederlehme, Schüler der Klasse 7","GEO-Tag der Artenvielfalt. Luch Niederlehme, Schüler der Klasse 7. Occurrence dataset https://doi.org/10.15468/y6scjf accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8aa2023e-f762-11e1-a439-00145eb45e9a",2,"Freigelände Naturschutzscheune Reinheimer Teich (Kreis Darmstadt-Dieburg)","GEO-Tag der Artenvielfalt. Freigelände Naturschutzscheune Reinheimer Teich (Kreis Darmstadt-Dieburg). Occurrence dataset https://doi.org/10.15468/uxdjq1 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6434e1fc-f762-11e1-a439-00145eb45e9a",1,"Artenvielfalt in der Quälingsbachaue Gladbeck","GEO-Tag der Artenvielfalt. Artenvielfalt in der Quälingsbachaue Gladbeck. Occurrence dataset https://doi.org/10.15468/8xapir accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
